"","presence","Host","Virus","HighTaxon","LowTaxon","LogMaxDose","HostStageTested","Group","Order","Family"
"267",1,"Cosmotriche potatoria","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"268",1,"Dendrolimus pini","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"269",1,"Dendrolimus pini","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"270",1,"Dendrolimus punctatus","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"271",1,"Dendrolimus spectabilis","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"272",1,"Dendrolimus spectabilis","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"273",1,"Dendrolimus superans","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"274",1,"Dendrolimus undans","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"275",1,"Dendrolimus undans","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"276",1,"Dendrolimus undans flaveola","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"277",1,"Dendrolimus yamadai","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"278",1,"Dendrolimus yamadai","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"279",1,"Eriogaster lanestris","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"280",1,"Gastropacha quercifolia","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"281",1,"Gastropacha quercifolia cerridifolia","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"282",1,"Gastropacha quercifolia cerridifolia","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"283",1,"Gastropacha quercifolia cerridifolia","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"284",1,"Gastropacha rufibrunnea","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"285",1,"Gonometa rufibrunnea","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"286",1,"Lasiocampa quercus","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"287",1,"Lasiocampa quercus","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"288",1,"Lasiocampa trifolii","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"289",1,"Macrothylacia rubi","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"290",1,"Malacosoma alpicola","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"291",1,"Malacosoma americanum","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"292",1,"Malacosoma americanum","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"293",1,"Malacosoma californicum","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"294",1,"Malacosoma constrictum","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"295",1,"Malacosoma disstria","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"296",1,"Malacosoma californicum fragile","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"297",1,"Malacosoma californicum lutescens","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"298",1,"Malacosoma disstria testacea","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"299",1,"Malacosoma disstria","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"300",1,"Malacosoma disstria testacea","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"301",1,"Malacosoma californicum pluviale","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"302",1,"Pachypasa otus","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"303",1,"Selenephera lunigera","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"304",1,"Apoda dentatus","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"305",1,"Microleon longipalpis","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"306",1,"Parasa consocia","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"307",1,"Sibine apicalis","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"308",1,"Lycaena phlaeas","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"309",1,"Lycaena phlaeas","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"310",1,"Calliteara abietis","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"311",1,"Dasychira basiflava","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"312",1,"Dasychira confusa","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"313",1,"Dasychira mendosa","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"314",1,"Dasychira pseudobietis","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"315",1,"Dasychira pseudobietis","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"316",1,"Calliteara pudibunda","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"317",1,"Calliteara pudibunda","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"318",1,"Euproctis chrysorrhoea","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"319",1,"Euproctis chrysorrhoea","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"320",1,"Euproctis flava","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"321",1,"Euproctis flava","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"322",1,"Euproctis pseudoconspersa","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"323",1,"Euproctis pseudoconspersa","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"324",1,"Euproctis similis","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"325",1,"Euproctis similis","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"326",1,"Euproctis similis","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"327",1,"Euproctis subflava","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"328",1,"Ivela auripes","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"329",1,"Leucoma salicis","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"330",1,"Leucoma salicis","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"331",1,"Lymantria dispar","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"332",1,"Lymantria dispar","Lymantria dispar NPV  (LdMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"333",1,"Lymantria dispar","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"334",1,"Lymantria dispar japonica","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"335",1,"Lymantria fumida fumida","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"336",1,"Lymantria fumida fumida","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"337",1,"Lymantria incerta","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"338",1,"Lymantria mathura aurora","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"339",1,"Lymantria mathura aurora","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"340",1,"Lymantria monacha","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"341",1,"Lymantria monacha","Lymantria monacha NPV  (LmMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"342",1,"Lymantria obfuscata","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"343",1,"Orgyia anartoides","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"344",1,"Orgyia antiqua","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"345",1,"Orgyia antiqua","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"346",1,"Orgyia australis","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"347",1,"Orgyia antiqua badia","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"348",1,"Orgyia gonostigma","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"349",1,"Orgyia leucostigma","Orgyia pseudotsugata NPV  (OpMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"350",1,"Orgyia leucostigma","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"351",1,"Orgyia pseudotsugata","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"352",1,"Orgyia turbata","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"353",1,"Orgyia vetusta","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"354",1,"Bucculatrix thurberiella","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"355",1,"Acronicta americana","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"356",1,"Actebia fennica","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"357",1,"Eudocima tyrannus  ","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"358",1,"Aedia leucomelas","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"359",1,"Agrochola helvola","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"360",1,"Agrochola lychnidis","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"361",1,"Agrotis exclamationis","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"362",1,"Agrotis ipsilon","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"363",1,"Agrotis segetum","Agrotis segetum NPV  (AsMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"364",1,"Agrotis segetum","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"365",1,"Alabama argillacea","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"366",1,"Aletia oxygala luteopallens","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"367",1,"Alabama argillacea","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"368",1,"Anadevidia peponis","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"369",1,"Anadevidia peponis","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"370",1,"Anagrapha falcifera","NPV ","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"371",1,"Anomis flava","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"372",1,"Xestia ilimata","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"373",1,"Anticarsia gemmatalis","Anticarsia gemmatalis NPV  (AgMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"374",1,"Antitype xanthomista","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"375",1,"Acronicta major","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"376",1,"Aporophyla lutulenta","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"377",1,"Arcte coerulea","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"378",1,"Arcte coerulea","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"379",1,"Argyrogramma basigera","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"380",1,"Autographa biloba","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"381",1,"Autographa bimaculata","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"382",1,"Autographa californica","Autographa californica NPV (AcMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"383",1,"Autographa californica","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"384",1,"Autographa gamma","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"385",1,"Autographa gamma","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"386",1,"Autographa nigrisigna","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"387",1,"Autographa precationis","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"388",1,"Axylia putris","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"389",1,"Bellura gortynoides","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"390",1,"Calophasia lunula","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"391",1,"Calophasia lunula","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"392",1,"Catabena esula","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"393",1,"Catocala conjucta","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"394",1,"Catocala nymphaea","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"395",1,"Catocala nymphagoga","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"396",1,"Melanchra picta","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"397",1,"Melanchra picta","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"398",1,"Cerapteryx graminis","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"399",1,"Chrysodeixis chalcites","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"400",1,"Chrysodeixis eriosoma","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"401",1,"Diachrysia orichalcea","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"402",1,"Dicycla oo","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"403",1,"Diparopsis watersi","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"404",1,"Discestra trifolii","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"405",1,"Discestra trifolii","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"406",1,"Dryobota furva","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"407",1,"Dryobota protea","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"408",1,"Dryobotodes monochroma","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"409",1,"Eupsilia sp.","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"410",1,"Euxoa auxiliaris","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"411",1,"Euxoa messoria","Euxoa messoria NPV  (EmMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"412",1,"Euxoa messoria","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"413",1,"Euxoa ochrogaster","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"414",1,"Euxoa ochrogaster","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"415",1,"Euxoa scandens","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"416",1,"Hada nana","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"417",1,"Hadena serena","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"418",1,"Hadena sordida","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"419",1,"Heliophobus albicolon","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"420",1,"Helicoverpa armigera","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"421",1,"Helicoverpa armigera","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"422",1,"Helicoverpa assulta","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"423",1,"Helicoverpa obtectus","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"424",1,"Heliothis peltigera","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"425",1,"Helicoverpa phloxiphaga","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"426",1,"Helicoverpa punctigera","Heliothis punctigera NPV  (HpMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"427",1,"Heliothis subflexa","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"428",1,"Heliothis virescens","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"429",1,"Heliothis virescens","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"430",1,"Helicoverpa zea","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"431",1,"Helicoverpa zea","Heliothis zea NPV (HzSNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"432",1,"Helicoverpa zea","Helicoverpa zea IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"433",1,"Hydrillodes morosa","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"434",1,"Lacanobia oleracea","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"435",1,"Lampra fimbriata","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"436",1,"Lithophane leautieri","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"437",1,"Mamestra brassicae","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"438",1,"Mamestra brassicae","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"439",1,"Mamestra brassicae","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"440",1,"Mamestra configurata","Mamestra configurata NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"441",1,"Mormo maura","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"442",1,"Mocis undata","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"443",1,"Moma champa","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"444",1,"Mythimna convecta","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"445",1,"Mythimna unipuncta","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"446",1,"Mythimna unipuncta","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"447",1,"Nephelodes minians","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"448",1,"Noctua pronuba","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"449",1,"Oraesia emarginata","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"450",1,"Oraesia emarginata","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"451",1,"Oraesia excavata","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"452",1,"Orthosia incerta","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"453",1,"Panolis flammea","Panolis flammea NPV  (PfMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"454",1,"Panthea portlandia","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"455",1,"Paradiarsia glareosa","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"456",1,"Peridroma saucia","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"457",1,"Phlogophora meticulosa","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"458",1,"Phlogophora meticulosa","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"459",1,"Plusia argentifera","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"460",1,"Diachrysia balluca","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"461",1,"Spodoptera litosia","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"462",1,"Spodoptera terricola","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"463",1,"Pseudoplusia includens","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"464",1,"Rachiplusia nu","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"465",1,"Rachiplusia ou","Rachiplusia ou NPV  (RoMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"466",1,"Scoliopteryx libatrix","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"467",1,"Scoliopteryx libatrix","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"468",1,"Spodoptera exempta","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"469",1,"Spodoptera exempta","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"470",1,"Spodoptera exigua","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"471",1,"Spodoptera exigua","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"472",1,"Spodoptera frugiperda","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"473",1,"Spodoptera frugiperda","Spodoptera frugiperda NPV  (SfMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"474",1,"Spodoptera littoralis","Spodoptera littoralis NPV  (SlMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"475",1,"Spodoptera litura","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"476",1,"Spodoptera litura","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"477",1,"Spodoptera litura","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"478",1,"Spodoptera mauritia","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"479",1,"Spodoptera mauritia acronyctoides","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"480",1,"Spodoptera ornithogalli","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"481",1,"Spodoptera praefica","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"482",1,"Spodoptera sp.","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"483",1,"Syngrapha selecta","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"484",1,"Tiracola plagiata","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"485",1,"Trichoplusia ni","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"486",1,"Trichoplusia ni","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"487",1,"Trichoplusia ni","Trichoplusia ni NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"488",1,"Xestia c-nigrum","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"489",1,"Xestia c-nigrum","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"490",1,"Xylena curvimacula","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"491",1,"Xylomyges conspicillaris","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"492",1,"Cerura hermelina","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"493",1,"Cerura vinula","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"494",1,"Ptilodon capucina","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"495",1,"Nadata gibbosa","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"496",1,"Phalera bucephala","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"497",1,"Phalera bucephala","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"498",1,"Schizura concinna","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"499",1,"Semidonta biloba","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"500",1,"Aglais urticae","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"501",1,"Aglais urticae","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"502",1,"Agraulis vanillae","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"503",1,"Araschnia levana","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"504",1,"Argynnis paphia","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"505",1,"Argyreus hyperbius","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"506",1,"Asterocampa celtis","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"507",1,"Boloria dia","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"508",1,"Hestina japonica","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"509",1,"Inachis io","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"510",1,"Inachis io","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"511",1,"Inachis io","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"512",1,"Junonia coenia","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"513",1,"Melitaea didyma","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"514",1,"Nymphalis antiopa","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"515",1,"Nymphalis antiopa","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"516",1,"Nymphalis polychloros","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"517",1,"Polygonia c-album","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"518",1,"Polygonia c-album","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"519",1,"Polygonia satyrus","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"520",1,"Vanessa atalanta","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"521",1,"Vanessa prorsa","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"522",1,"Cryptophlebia leucotreta","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"523",1,"Eucosma ancyrota","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"524",1,"Rhyacionia duplana","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"525",1,"Graphium sarpedon","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"526",1,"Luehdorfia japonica","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"527",1,"Papilio machaon","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
